央卫咪咕,#genre#
靖天歡樂（备）,https://fake-stream.livednow.com/4gtv/119?token=a12d9c7597bf7eea07ddd5c6adde3ab2
靖天欢乐,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/476253.ts
靖天映畫,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/476284.ts
靖天映畫（备）,https://fake-stream.livednow.com/4gtv/42?token=b229f94b5c14dcf42eabd48b63c1be92
靖天資訊台,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/476258.ts
靖天綜合,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/476259.ts
靖天綜合（备）,https://fake-stream.livednow.com/4gtv/21?token=53e8ae9735c8eaddc3840946913d4859
愛爾達影劇,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/476282.ts
ELTA體育1高清,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/477037.ts
ELTA 體育 1,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/476267.ts
愛爾達綜合高清,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/477041.ts
ELTA体育2台,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/488983.ts
ELTA 體育 3,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/483407.ts
elta 体育3 （备）,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/587744.ts
AE,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/476662.ts
壹綜合,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/476230.ts
搜索亞洲,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/476238.ts
靖洋卡通,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/476248.ts
Baby TV(台湾),http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/476250.ts
搜索EVE,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/476251.ts
ELTA綜合,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/476262.ts
鏡新聞news,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/476272.ts
鏡電視新聞台（备）,https://fake-stream.livednow.com/4gtv/268?token=d0ae3ceca8432975e14b3da0d46715a3
EYE 旅游,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/476276.ts
靖洋戲劇（备）,https://fake-stream.livednow.com/4gtv/118?token=9d65ed6164d628b37d484bc983cda228
Baby TV HD,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/477721.ts
靖洋卡通nice bingo,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/481784.ts
靖洋卡通台（备）,https://fake-stream.livednow.com/4gtv/59?token=8d7dac6ff1e42d49b1c88868a9806d1a
靖天育樂台,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/481789.ts
靖天育樂（备）,https://fake-stream.livednow.com/4gtv/83?token=f15f03d7f5caebe3a50ba2c708e9af5c
gtv八大精彩台,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/477035.ts
AXN HD,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/477730.ts
AXN 亞洲,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/476299.ts
靖洋戲劇,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/476285.ts
尼克动画高清,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/477025.ts
華視新聞,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/476266.ts
華視新聞（備）,https://fake-stream.livednow.com/4gtv/4gtv-4gtv052?token=3f9f0dceeca5128fa572256ca3688c61
寰宇财经台,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/488994.ts
寰宇财经（备）,https://fake-stream.livednow.com/4gtv/281?token=29425fe88ac012ae389c984fd90c87b3
公視戲劇,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/476298.ts
公視戲劇（备）,https://fake-stream.livednow.com/4gtv/4gtv-4gtv042?token=078929af7e8ca1243b15e1d86b3d0e71
公视台语,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/476235.ts
中視經典,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/476362.ts
中視經典（備）,https://fake-stream.livednow.com/4gtv/124?token=80b3f9e7b74f066c3e523586b8d557d7
民視綜藝,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/476242.ts
民視綜藝（備）,https://fake-stream.livednow.com/4gtv/4gtv-4gtv004?token=e6a6be636d58709b08a491a720f9fcfb
民视旅遊,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/476240.ts
東森亞洲衛視,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/476264.ts
momo綜合台,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/488940.ts
龍祥時代,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/476295.ts
三立國際,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/476273.ts
三立戲劇台,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/476288.ts
智林體育台,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/488984.ts
壹電視電影台,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/476280.ts
TVBS精彩,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/477075.ts
中天亞洲台,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/476241.ts
半岛电视（备）,https://epg.pw/stream/b7ed4a30861d17378eae7b5b2ba31e8d12f8d6679a4e66cd8425dda5f6eff50a.m3u8
天映頻道,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/476310.ts
三立live,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/479198.ts
探索世界,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/476976.ts
CinemaWorld,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/477033.ts
EYE TV戲劇台,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/476287.ts
龙华动画,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/493135.ts
卡通頻道,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/477066.ts
视纳华仁纪实台,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/493137.ts
历史频道,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/525779.ts
华艺中文,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/509141.ts
Channel 5,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/476325.ts
Channel 5 HD（备）,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/508695.ts
Channel 8,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/477032.ts
Channel 8 HD（备）,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/508694.ts
Channel U,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/476327.ts
HUB都會,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/476326.ts
Suria,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/476316.m3u8
Vasantham,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/476319.m3u8
EYE 旅游,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/476276.ts
hub vv drama 娱家,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/624975.ts
hubpremier1,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/487013.ts
hubpremier2,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/487014.ts
hubpremier3,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/487015.ts
hubpremier4,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/487016.ts
hubpremier5,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/487017.ts
HUB sports 1,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/632055.ts
hubsports1,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/486293.ts
hubsports2,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/486325.ts
hubsports3,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/486326.ts
hubsports4,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/486327.ts
hubsports5,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/486328.ts
TVN,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/477799.ts
SpoTV,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/482155.ts
one(malay),http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/487008.ts
TVB星河,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/476200.ts
SONY PIX,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/476595.ts
tvn(eng sub),http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/487011.ts
astro ria,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/605063.ts
Ria（备）,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/489226.ts
astroSensasi,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/511422.ts
astrosensasi（备）,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/492033.ts
TV1,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/476317.m3u8
TV2,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/476320.m3u8
TV3,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/476324.m3u8
tv3 备,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/525146.ts
astro prima,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/605095.ts
alhijrah,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/605046.ts
Alhijrah（备）,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/477816.ts
NTV7,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/476323.ts
8TV,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/476322.ts
8tv （备）,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/584939.ts
TV9,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/476321.m3u8
iQIYI HD,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/477808.ts
TVB经典,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/476210.ts
astro aec,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/605049.ts
AEC（2）,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/507773.ts
CCM,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/477801.ts
tvbs新闻,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/494223.ts
华丽台,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/477797.ts
欢喜台,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/477796.ts
欢喜台 （备）,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/586391.ts
CCTV4中文国际高清,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/476884.ts
one,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/605078.ts
Astro AWANI,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/476315.ts
Nat Geo wild,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/476642.ts
Axn,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/476871.ts
KIX,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/476312.m3u8
Nbc Golf,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/476655.ts
Hits Movies,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/477809.ts
astro Arena,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/476309.ts
TVB星河,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/476200.ts
TVB J2,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/476933.ts
星河频道,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/476993.ts
Channel 8,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/477032.ts
TVB 亚洲综艺台,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/477547.ts
TVB 亚洲剧台,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/477549.ts
TVB 华语台,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/477550.ts
TVB 戏曲台,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/477553.ts
MUTV,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/477552.ts
HBO Family,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/476622.ts
卡通頻道,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/477066.ts
bbc earth(my),http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/605099.ts
BBC地球高清,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/477040.ts
動物星球,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/477088.ts
CNA HD,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/476307.ts
cna hd（备）,https://epg.pw/stream/686859a78a892c5ba9886574bd68c82fb84e4024860d784847c29443e291ef71.m3u8
天映頻道,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/476310.ts
BNC,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/476311.ts
astro Cricket,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/476314.ts
Channel 5,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/476325.ts
Channel U,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/476327.ts
HGTV居家樂活,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/476328.ts
bbc lifestyle,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/605073.ts
BBC,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/476671.ts
AFC HD,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/477787.ts
AOD 350,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/477788.ts
AOD ,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/477789.ts
ASTRO AOD 35 备,https://epg.pw/stream/161332937aeed1815a87d9e793c76ba122fdf1f98483e5bbf1106abdf712928c.ctv
astro aod 352,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/605090.ts
AOD 352（备）,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/477790.ts
astro aod 354,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/605089.ts
astro sports1,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/605091.ts
Astro Sp1（备）,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/477791.ts
astro sports2,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/605092.ts
Astro Sp2（备）,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/477792.ts
astro sp2 备,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/587842.ts
astro sports3,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/605093.ts
Astro Sp3（备）,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/477793.ts
astro sports4,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/605094.ts
Astro Sp4（备）,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/477794.ts
Astro Sp4 （备）,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/587837.ts
TVN,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/477799.ts
astro quanjia ,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/605062.ts
全佳（备）,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/485221.ts
ADITHYA,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/477804.ts
beIN SPORTS,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/477807.ts
BLOOMBERG TV,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/477810.ts
astro ria,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/605063.ts
Ria（备）,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/489226.ts
Cinema World,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/477817.ts
CINEMAX HD01,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/477811.ts
ABC NENS LIVE,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/476618.ts
aniplus hd,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/477806.ts
astro Sp5,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/477795.ts
HUB都會,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/476326.ts
astro warna,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/605065.ts
SpoTV,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/482155.ts
SPOTV,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/477535.ts
SPOTV2,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/477565.ts
cartoon network,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/605053.ts
Cartoon network （备）,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/486108.ts
astro ceria,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/605097.ts
astro arena2 ,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/605059.ts
arena2（备）,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/489223.ts
kbs world,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/605077.ts
nickeldeon,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/605054.ts
nickelodeon,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/605052.ts
Nickelodeon （备）,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/486109.ts
okey tv,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/605051.ts
okey （备）,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/486107.ts
okey（备）,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/497694.ts
tvn movie,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/605080.ts
wwe 摔角,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/605056.ts
wwe（备）,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/507777.m3u8
astro oasis  ,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/605045.ts
Astro Oasis （备）,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/486102.ts
astro citra,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/605064.ts
Astro Citra（备）,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/485226.ts
astro rania,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/605043.ts
Astro Rania（备）,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/485225.ts
astro aura,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/605044.ts
Astro Aura HD（备）,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/485254.ts
Al-hijrah ,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/486103.ts
tvs,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/605047.ts
TVS（备）,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/486104.ts
awesometv,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/605048.ts
Awesome tv ,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/486106.ts
tutortv,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/605050.ts
Tutortv smk ,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/485268.ts
golf channel,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/605075.ts
Golf channel,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/487046.ts
warnertv,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/605055.ts
Warnertv ,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/485270.ts
tvb magic,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/605058.ts
Tvbmagic,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/487044.ts
astro arena bola,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/605060.ts
arenabola1（备）,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/489851.ts
astro arena bola2,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/605061.ts
arenabola2（备）,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/489808.ts
astroSensasi,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/511422.ts
astrosensasi（备）,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/492033.ts
CNBC HD,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/477644.ts
vellithiral,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/605068.ts
ta daa,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/605096.ts
nhk world,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/605076.ts
discovery channel(my),http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/605100.ts
discovery asia,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/605084.ts
cbeebies,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/605088.ts
moonbug,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/605087.ts
nick jr,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/605086.ts
dreamwork,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/605085.ts
cgtn,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/605083.ts
showcase movies,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/605082.ts
boo,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/605081.ts
k-plus,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/605079.ts
mtv,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/605074.ts
dmax,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/605072.ts
crime investigation,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/605071.ts
sun music,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/605069.ts
vaanavil,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/605067.ts
color hindi,http://107.167.16.226:8880/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/605066.ts
